screen_name,tweet_id,date,tweet_text,tweet_ja,fav,ret,tweeted
AndrewHolnessJM,1589578112236675075,2022-11-07 11:18:49,"The Firearm Act, 2022 outlines the penalties of: 

•Trafficking a prohibited weapon
•Being in possession of prohibi… https://t.co/iWR1xpuhp4","2022年の銃刀法では、その罰則の概要が示されています。

-禁止されている武器の密売
-禁止されている武器を所持していること... https://t.co/iWR1xpuhp4",61,31,0
kishida230,1589989424057978886,2022-11-08 14:33:13,私自身、被害者の方々にお会いし凄惨な御経験をお聞きして胸が引き裂かれる思いがしました。被害者救済と再発防止のために、全力を尽くします。 https://t.co/5gzCK5N5hc,私自身、被害者の方々にお会いし凄惨な御経験をお聞きして胸が引き裂かれる思いがしました。被害者救済と再発防止のために、全力を尽くします。 https://t.co/5gzCK5N5hc,991,185,0
kishida230,1589252770733125637,2022-11-06 13:46:02,"米空母「ロナルド・レーガン」に乗艦、視察しました。地域と国際社会の平和と安定のために多大な貢献をしている乗組員の姿を目の当たりにし、日米同盟の抑止力・対処力を一層強化する決意を新たにしました。
#ロナルドレーガン
#日米同盟… https://t.co/XWoq4Q9GAb","米空母「ロナルド・レーガン」に乗艦、視察しました。地域と国際社会の平和と安定のために多大な貢献をしている乗組員の姿を目の当たりにし、日米同盟の抑止力・対処力を一層強化する決意を新たにしました。
#ロナルドレーガン
#日米同盟… https://t.co/XWoq4Q9GAb",4647,778,0
kishida230,1589249090369773574,2022-11-06 13:31:24,国際観艦式に参加しました。式を通じ、参加国と我が国、そして自衛隊との信頼関係が、さらに強固なものとなることを期待します。また、主催である海上自衛隊の隊員の皆様の日々の強い使命感、鍛錬、そして御家族の皆様の隊員への常日頃からの御支援… https://t.co/E4BUJwAdaw,国際観艦式に参加しました。式を通じ、参加国と我が国、そして自衛隊との信頼関係が、さらに強固なものとなることを期待します。また、主催である海上自衛隊の隊員の皆様の日々の強い使命感、鍛錬、そして御家族の皆様の隊員への常日頃からの御支援… https://t.co/E4BUJwAdaw,3345,561,0
WilliamsRuto,1589997145117306881,2022-11-08 15:03:54,"Signed the joint declaration on Climate and Development Partnership with German Chancellor @OlafScholz, Sharma El-S… https://t.co/koPtKVSCey",ドイツのオラフ・ショルツ首相、シャルマ・エルス・...https://t.co/koPtKVSCey「気候・開発パートナーシップ」共同宣言に署名,233,54,0
WilliamsRuto,1589997104943886336,2022-11-08 15:03:45,Kenya recognises that devolved climate finance is a meaningful and effective driver of change in communities. We th… https://t.co/nQz4swis9B,ケニアは、分権化された気候変動資金が、コミュニティの変化を促す有意義で効果的な推進力となることを認識している。私たちは、... https://t.co/nQz4swis9B,1023,166,0
WilliamsRuto,1589962373120806912,2022-11-08 12:45:44,"Joined other world leaders for the COP27 Presidential Roundtable on water security, Sharm El Sheikh, Egypt. https://t.co/XjIwXooWSA",COP27「水の安全保障に関する大統領円卓会議」（エジプト・シャルムエルシェイク）に他の世界各国の首脳と参加 https://t.co/XjIwXooWSA,361,52,0
WilliamsRuto,1589962358591717378,2022-11-08 12:45:41,Kenya commits to a water allocation plan that will guarantee the sustainability of our economy through food product… https://t.co/Pr9kw2RJnv,ケニアは、食料品を通じて経済の持続可能性を保証する水配分計画にコミットする... https://t.co/Pr9kw2RJnv,439,74,0
WilliamsRuto,1589962344243015683,2022-11-08 12:45:37,We must make sure we use available water resources carefully to meet our socio-economic needs. https://t.co/vezUCzivtH,社会経済的なニーズを満たすために、利用可能な水資源を慎重に使用するようにしなければなりません。https://t.co/vezUCzivtH。,1963,248,0
valstsgriba,1589979973825462278,2022-11-08 13:55:40,"In #Latvia, youth are understandably especially concerned about #climatechange. Their concern and education in clim… https://t.co/fzOHpQEChx",ラトビアでは、若者は当然のことながら、特に #気候変動 に関心を持っている。彼らの関心と気候に関する教育... https://t.co/fzOHpQEChx,14,5,0
valstsgriba,1589966603340648449,2022-11-08 13:02:33,Zaļais ūdeņradis var būt alternatīva arī Latvijai – īpaši oglekļa emisiju mazināšanai ražošanas sektorā. Latvijai k… https://t.co/Y1Tv6oxre4,グリーン水素は、ラトビアにとっても、特に製造業における二酸化炭素排出量を削減するための選択肢になり得ます。For... https://t.co/Y1Tv6oxre4,6,1,0
valstsgriba,1589966600941498369,2022-11-08 13:02:32,Nākamajai valdībai nopietni jāvērtē Latvijai izdevīgākie alternatīvie enerģijas avoti. Tam ir divkāršs mērķis – nod… https://t.co/OYnuIH6tad,次期政権は、ラトビアにとって最も現実的な代替エネルギー源を真剣に評価する必要がある。これには、2つの目的があります。... https://t.co/OYnuIH6tad,5,1,0
valstsgriba,1589966597086941185,2022-11-08 13:02:31,Enerģētiskā krīze ir radījusi unikālu iespēju starptautiskā un nacionālā līmenī veikt pāreju uz atjaunīgajiem enerģ… https://t.co/sN6DG0DpLO,エネルギー危機は、国際的・国家的に自然エネルギーへの移行を実現するためのまたとない機会を作り出しました... https://t.co/sN6DG0DpLO,13,4,0
valstsgriba,1589691422885969920,2022-11-07 18:49:04,"The governance of climate change requires equitable solutions – meaning that the countries, who are the largest pol… https://t.co/FAwZf9Jns8",気候変動のガバナンスには、公平な解決策が必要です。つまり、最大の政治家である国々が... https://t.co/FAwZf9Jns8,5,1,0
DrDanielRisch,1589938562321027073,2022-11-08 11:11:07,Heute fand das jährliche Treffen zwischen den EU- und EFTA-Finanzministern in Brüssel statt. Zudem konnte ich mich… https://t.co/7RJIou5ZHM,本日、EUとEFTAの財務大臣による年次会合がブリュッセルで開催された。さらに、... https://t.co/7RJIou5ZHM,10,3,0
BHL,1589935895712772096,2022-11-08 11:00:31,"I can confirm that. I saw and filmed, in #Zaporijjia, at least 1 drone which had been recently delivered. The collu… https://t.co/QpoWjmhbaR",私はそれを確認することができます。私は #Zaporijjia で、最近納入された少なくとも1機のドローンを見て、撮影した。そのコル... https://t.co/QpoWjmhbaR,59,17,0
BHL,1589494197924438016,2022-11-07 05:45:22,"Right, @AlinejadMasih ! We will! And you will soon be in Paris to denounce, yourself, with your strong words, accom… https://t.co/93cnB9JKw1",そうだ、@AlinejadMasih !そうします！そして、あなたはすぐにパリで、あなたの強い言葉で、非難することになるでしょう... https://t.co/93cnB9JKw1,44,24,0
BHL,1589305982509027330,2022-11-06 17:17:28,"I remember Izetbegovic, President of #Bosnia, stopped by American allies, in 1995, from pursuing his final victory… https://t.co/mCitlbm6Q5",ボスニアのイゼトベゴビッチ大統領は、1995年にアメリカの同盟国によって、最後の勝利を追求することを止められたのを覚えている... https://t.co/mCitlbm6Q5,143,26,0
BHL,1589299448487763969,2022-11-06 16:51:30,"Je me rappelle Izetbegovic, président de Bosnie, empêché par ses alliés US, en 1995, d’aller au bout de sa victoire… https://t.co/9wUWsZgElz",ボスニアのイゼトベゴビッチ大統領が、1995年にアメリカの同盟国によって勝利を阻止されたのを覚えている... https://t.co/9wUWsZgElz,71,27,0
Xavier_Bettel,1589592255387475970,2022-11-07 12:15:01,Arrived at @COP27P in 🇪🇬. This year’s numerous environmental catastrophes have demonstrated once more that the time… https://t.co/VDOPHJwXH4,COP27Pに到着🇪🇬。今年の数々の環境大災害は、改めて時代の流れを証明した... https://t.co/VDOPHJwXH4,94,16,0
SE_Rajoelina,1589909710089900033,2022-11-08 09:16:28,Nous avons pu poursuivre les échanges entamés après la venue du Ministre à Antananarivo pour soutenir et investir d… https://t.co/uIFornAZvH,大臣がアンタナナリボを訪問した後に始まった話し合いを継続し、開発への支援と投資を行うことができました... https://t.co/uIFornAZvH,6,2,0
SE_Rajoelina,1589909706029420546,2022-11-08 09:16:27,"J'ai eu le plaisir de rencontrer le Cheikh Shakboot Bin Nahyan Al Nahyan, Ministre d'Etat des Affaires Étrangères d… https://t.co/5TaehKGYBR",私は、Sheikh Shakboot Bin Nahyan Al Nahyan 外務大臣とお会いすることができ、... https://t.co/5TaehKGYBR,44,7,0
SE_Rajoelina,1589616471650365441,2022-11-07 13:51:15,"Je suis très heureux d'être présent aujourd'hui à Charm El-Cheikh pour la conférence internationale @COP27P, et je… https://t.co/HXuQt49Ryx",本日、シャルム・エル・シェイクで開催されるCOP27P国際会議に出席できることを大変うれしく思います。... https://t.co/HXuQt49Ryx,86,16,0
LAZARUSCHAKWERA,1589952990991241217,2022-11-08 12:08:27,I have used my address at COP 27 World Leaders’ High Level Summit for Heads of State and Government to galvanise so… https://t.co/uyc7jUjDwP,私は、COP27首脳ハイレベル・サミットでの演説を通じ、... https://t.co/uyc7jUjDwP,62,16,0
LAZARUSCHAKWERA,1589650600165527553,2022-11-07 16:06:52,After official opening of @COP27P I attended High-Level Leaders’ Roundtable meetings on Food Security and Climate C… https://t.co/OnRg2lANJm,COP27Pの公式オープニングの後、食料安全保障と気候変動に関するハイレベル・リーダー・ラウンドテーブル会合に出席しました... https://t.co/OnRg2lANJm,94,17,0
LAZARUSCHAKWERA,1589548982191394817,2022-11-07 09:23:04,"@EnergyAlliance CEO, Simon Harford, has told me that GEAPP will give #Malawi a US$ 27 million grant for a grid batt… https://t.co/uYTKjcV8vA","GEAPPがマラウイに2,700万ドルの助成金を出すと、@EnergyAllianceのCEO、Simon Harfordが教えてくれた... https://t.co/uYTKjcV8vA",6,0,0
LAZARUSCHAKWERA,1589318975212511232,2022-11-06 18:09:06,"I met Mr. Ahmed Elsewedy, President and CEO of Elsewedy Electric on the sidelines of @COP27P. We are nearing the ac… https://t.co/rvtZGisRM7",COP27Pの傍らで、Elsewedy Electricの社長兼CEOであるAhmed Elsewedy氏にお会いしました。もうすぐアク... https://t.co/rvtZGisRM7,166,24,0
IsmailSabri60,1589965113960067072,2022-11-08 12:56:37,"Pertemuan bersama-sama mereka adalah dari aspirasi kekeluargaan, bila mana kami berkumpul untuk saling melengkapi d… https://t.co/oMdHYo5xjb",彼らと一緒に会うのは家族的な願望からで、お互いに補い合うために集まるとき... https://t.co/oMdHYo5xjb,21,10,0
IsmailSabri60,1589965068376371200,2022-11-08 12:56:27,"Warga Taman Merbau Indah, Taman Sri Merbau, Taman Merbau Impian dan Taman Kerayong Makmur, DUN Triang tidak saya lu… https://t.co/Tec0XwDt7M","Taman Merbau Indah, Taman Sri Merbau, Taman Merbau Impian, Taman Kerayong Makmur, DUN Triangの住人は、私の... https://t.co/Tec0XwDt7M",57,20,0
IsmailSabri60,1589836616444809218,2022-11-08 04:26:01,"Santai sahaja tanpa perlunya protokol. Mereka sudah biasa dengan saya dan luahan suara mereka, saya dengari dan dib… https://t.co/tBriZ3fLOJ",プロトコルを必要とせず、ただリラックスする。彼らは私と彼らの暴発に慣れている、私は耳を傾け、ディブ... https://t.co/tBriZ3fLOJ,55,26,0
IsmailSabri60,1589836574447251456,2022-11-08 04:25:51,"Dari Felda Kumai, saya ke Felda Purun, bertemu dengan warga peneroka.

Alhamdulillah, saya juga sempat menyantuni a… https://t.co/Q0WxfR011Q","フェルダ・クマイからフェルダ・プルンに移動し、住民の方々と面会しました。

アルハムドリッラー、私も寄付をする機会を得ました... https://t.co/Q0WxfR011Q",131,57,0
IsmailSabri60,1589798151099404288,2022-11-08 01:53:10,"Saya juga bertemu dengan jentera BN di bilik gerakan PDM Felda Kumai dalam memastikan kemenangan BN di DUN Guai.

I… https://t.co/mIcjC2cOsH","また、DUN GuaiでのBNの勝利を確実にするために、Felda Kumai PDMの運動ブースでBNチャンピオンに会いました。

私... https://t.co/mIcjC2cOsH",47,19,0
ibusolih,1589997922317631490,2022-11-08 15:07:00,@MDPSecretariat އަށް ގިނަ ޚިދުމަތްތަކެއް ކޮށްދެއްވާފައިވާ، ކުރީގެ ޗެއާޕާސަން @ReekoMoosa މިޕާޓީއާ އަލުން ގުޅިވަޑައި… https://t.co/NIZi9PM2vB,@MDPSecretariat އަށް ގިނަ ޚިދުމަތްތަކެއް ކޮށްދެއްވާފައިވާ، ކުރީގެ ޗެއާޕާސަން @ReekoMoosa މިޕާޓީއާ އަލުން ގުޅިވަޑައި... https://t.co/NIZi9PM2vB,146,107,0
ahmarmaiga08,1589656247904894977,2022-11-07 16:29:18,@daobintouu Yako Reine Élisabeth,ダオビントウ・ヤコ クイーン・エリザベス,0,0,0
presidentmt,1590010644887060480,2022-11-08 15:57:33,"During a courtesy call by Mr Lawrence Buhagiar, Consul General of Malta in Sydney, Australia, we spoke about develo… https://t.co/5Hdol0uZRT",在シドニー・マルタ共和国総領事Lawrence Buhagiar氏の表敬訪問を受け、マルタ共和国の発展について話を聞きました。https://t.co/5Hdol0uZRT,6,1,0
presidentmt,1589996170407182336,2022-11-08 15:00:02,"Today I had the pleasure to receive a courtesy visit by the Committee of the German-Maltese Circle, who this year i… https://t.co/2TylYwCcag",今日、私はドイツ・マルタ・サークルの委員会の表敬訪問を受けることができました。,8,2,0
presidentmt,1589562216625238017,2022-11-07 10:15:39,It is encouraging that representatives and experts from all across the Middle East and the Mediterranean came toget… https://t.co/pCLaRgu0MB,中東・地中海沿岸の各地から代表者や専門家が集まったことは心強いことです... https://t.co/pCLaRgu0MB,14,2,0
presidentmt,1589562208807108609,2022-11-07 10:15:37,"It was a pleasure to address the 10th Conference on ‘Frontiers of Science: Innovations, Research, and Education in… https://t.co/NQIgOn0CcB",第10回「科学のフロンティア」会議で講演できることを嬉しく思います。イノベーション、研究、教育における... https://t.co/NQIgOn0CcB,21,4,0
presidentmt,1589254970817548290,2022-11-06 13:54:46,"This morning, Miriam and I attended a service of thanksgiving for the life of Queen Elizabeth II organised by the A… https://t.co/horAlcxSAj",今朝、Miriamと私は、A... https://t.co/horAlcxSAj 主催のエリザベス二世の命に感謝する礼拝に出席しました。,27,6,0
RobertAbela_MT,1589987690032033793,2022-11-08 14:26:20,During my national statement at #COP27 I reiterated my call for global action to combat #climatechange. #Malta will… https://t.co/VMyVbWLfLX,私は #COP27 での国別声明で、#気候変動 と闘うための世界的な行動を改めて呼びかけた。#マルタは... https://t.co/VMyVbWLfLX,30,9,0
RobertAbela_MT,1589920553250738177,2022-11-08 09:59:33,Met with @PScotlandCSG in the margins of #COP27. We discussed impacts of #climatechange on small states. I thanked… https://t.co/CQ4BHIarWg,COP27のマージンにおいてPScotlandCSGと会合した。我々は、気候変動が小国に与える影響について議論した。私は感謝した... https://t.co/CQ4BHIarWg,50,17,0
RobertAbela_MT,1589693565097365504,2022-11-07 18:57:35,Arrived in Sharm El-Sheikh for #COP27. #Malta is committed to the Paris principles as well as our resolve to keep t… https://t.co/Y1NTEslGe2,COP27のためにシャルム・エル・シェイクに到着。#マルタはパリの原則にコミットしており、また、この原則を維持する決意もある... https://t.co/Y1NTEslGe2,77,18,0
sandumaiamd,1589315483836481536,2022-11-06 17:55:14,Had a productive phone call with @EU_Commission President @vonderleyen today. Discussed #Moldova’s critical energy… https://t.co/Z4jm6iS63g,本日、EU委員会のボンダーレイエン委員長と生産的な電話会談を行った。モルドバの重要なエネルギーについて議論した... https://t.co/Z4jm6iS63g,845,91,0
natgavrilita,1589636032743579654,2022-11-07 15:08:58,We join the call for #COP27 to achieve ambitious &amp; constructive results. We need #global solidarity as we face coll… https://t.co/lJfhjHAixs,我々は、#COP27 が野心的かつ建設的な結果を達成するよう求めることに参加する。私たちは衝突に直面しているため、#グローバルな連帯を必要としている... https://t.co/lJfhjHAixs,12,2,0
natgavrilita,1589635823108063238,2022-11-07 15:08:08,"In times of great hardship, citizens are looking for an inspiring example of how ambitious #climate action through… https://t.co/JWjpa7V3im",大きな苦難の時代、市民は野心的な #気候変動対策 を通じた感動的な例を求めている... https://t.co/JWjpa7V3im,13,3,0
natgavrilita,1589635511186227200,2022-11-07 15:06:54,"This will not only contribute to the protection of our #climate, but also to the reduction of the burden on our cit… https://t.co/gdOE3Bi2Fc",これは、#気候 の保護に貢献するだけでなく、都市への負担軽減にもつながります... https://t.co/gdOE3Bi2Fc,11,1,0
natgavrilita,1589635372836847616,2022-11-07 15:06:21,"The current #energy crisis, in which Moldova’s gas and electricity supply is threatened every day, serves as a star… https://t.co/wHB1Yhw53Z",モルドバのガスと電力の供給が日々脅かされている現在の #エネルギー危機 は、スター... https://t.co/wHB1Yhw53Z,13,3,0
natgavrilita,1589634859747639297,2022-11-07 15:04:19,"Our priorities include #forestation, reducing the use of fossil fuels and harnessing the use of #renewable energy,… https://t.co/gN7wqjD9zS",私たちの優先課題は、#森林再生、化石燃料の使用削減、#再生可能エネルギーの利用、...https://t.co/gN7wqjD9zS。,10,2,0
UM6P_officiel,1590013384510308353,2022-11-08 16:08:26,"Throwback to the 1st graduation ceremony of the UM6P @TheSchoolofCI executive Master.

https://t.co/jxlRheHZTp","UM6P @TheSchoolofCI executive Masterの第1回卒業式をスローバック。

https://t.co/jxlRheHZTp",0,0,0
UM6P_officiel,1589249720110940163,2022-11-06 13:33:54,تتقدم جامعة محمد السادس متعددة التخصصات بتهنئة لكافة أفراد الشعب المغربي بمناسبة الذكرى السابعة والأربعين لتنظيم… https://t.co/EHH6CqDaMK,تتقدم جامعة محمد السادس متعدة التخصصات بتهنئة لكافة أفراد الشعب المغربي بمناسبة الذكرى السابعة و الأربعين لتنظيم... https://t.co/。EHH6CqDaMK,8,0,0
SherBDeuba,1589207376410054658,2022-11-06 10:45:39,"डडेल्धुराको परशुराममा आयोजित चुनावी सभा।

धन्यवाद तपाईहरुको साथ, सहयोग र मायाँका लागि। https://t.co/Asgk41DGAF","डेल्धुराको परशुरामा आयोजित चुनावी सभा।

धन्यवाद तपाईरुको साथ, सहयोगर माया लागिँका https://t.co/Asgk41DGAF",450,13,0
arasmatazz,1589892819493482496,2022-11-08 08:09:21,"But for real, chale, @ASAMOAH_GYAN3 stepping up to take the first penalty in the shootout against @AUFOficial, afte… https://t.co/5OFz1j0V69",しかし、本当にチャレ、@ASAMOAH_GYAN3 が @AUFOficial とのシュートアウトで最初のペナルティを取るためにステップアップし、アフテ... https://t.co/5OFz1j0V69,5,0,0
arasmatazz,1589764050548068353,2022-11-07 23:37:40,"@Football__Tweet In my books, from an emotional standpoint he's third after @GaryLineker and Paul Gascoigne. From a… https://t.co/YtfOTJemTT",@Football__Tweet 私の中では、彼は@GaryLinekerとPaul Gascoigneに次ぐ3番手です。https://t.co/YtfOTJemTT,0,0,0
arasmatazz,1589743429625708545,2022-11-07 22:15:44,"LaLiga ne krɔno deɛ... Anyway, singing all the way to Vallecas... 

Asɛm papa bi mate, oye oye. Asɛm papa bi a mate… https://t.co/KzGMo7sRD7","LaLiga ne krɔno deɛ...とにかく、バジェカスまで歌いまくる...。

Asɛm papa bi mate, oye oye.Asɛm papa bi a mate... https://t.co/KzGMo7sRD7",0,0,0
arasmatazz,1589729033184751616,2022-11-07 21:18:31,@lydiaforson Oh damn 🤣🤣🤣,@lydiaforson ああ、くやしい🤣🤣🤣。,0,0,0
arasmatazz,1589633230520877059,2022-11-07 14:57:50,"When it comes to call-ups, player recruitment, and team selection, the pressure from certain quarters can be overwh… https://t.co/tnfxQKp3Fc",選手招集、選手採用、チーム選考となると、ある方面からのプレッシャーは半端ではありません。... https://t.co/tnfxQKp3Fc,1,0,0
MinPres,1589995824238690304,2022-11-08 14:58:39,📞: I have sincerely congratulated Lula da Silva on his forthcoming inauguration as President of Brazil. The Netherl… https://t.co/7DmVc5J2DV,📞:ルーラ・ダ・シルバ氏のブラジル大統領就任を心からお祝い申し上げます。オランダの... https://t.co/7DmVc5J2DV,4550,378,0
MinPres,1589995774796259328,2022-11-08 14:58:28,📞: Ik heb Lula da Silva van harte gefeliciteerd met zijn aankomende presidentschap van Brazilië. Nederland heet… https://t.co/LW0gs2LC3z,📞:私は、ルーラ・ダ・シルバがブラジルの大統領に就任することを温かく祝福した。オランダという国... https://t.co/LW0gs2LC3z,209,23,0
MinPres,1589716406685569025,2022-11-07 20:28:21,Read my full speech at #COP27: https://t.co/thuItc9zNN https://t.co/QpD944NyGF,COP27での私のスピーチ全文を読む: https://t.co/thuItc9zNN https://t.co/QpD944NyGF,77,32,0
MinPres,1589716388801032192,2022-11-07 20:28:17,"Lees hier mijn volledige (Engelstalige) toespraak aan de #COP27 terug:
https://t.co/thuItc9zNN https://t.co/SVBzxS0aYf","私の #COP27 でのスピーチ全文（英語）はこちらで読み返せます。
https://t.co/thuItc9zNN https://t.co/SVBzxS0aYf",63,14,0
MinPres,1589715536203501568,2022-11-07 20:24:53,"We urge other countries to follow this example, because we can only deal with climate change together, with all cou… https://t.co/RuuqmnuR68",私たちは、他の国々がこの例に倣うことを強く求めます。なぜなら、気候変動に対処するためには、すべてのク... https://t.co/RuuqmnuR68,44,13,0
mohamedbazoum,1589771747276247041,2022-11-08 00:08:15,"L’intégralité de mon discours prononcé, à Sharm El Sheikh, lors de la COP 27.
#MB
🟩https://t.co/brCGV1BNdY https://t.co/0uf884PgCL","シャルムエルシェイクで開催されたCOP27でのスピーチ全文です。
#メガバイト
🟩https://t.co/brCGV1BNdY https://t.co/0uf884PgCL",112,24,0
SPendarovski,1589971365565587456,2022-11-08 13:21:28,"Поддршка за Сојузот на филателистите на Македонија, кој повеќе од 70 години настојува значајните датуми од македонс… https://t.co/EnPRC2prHX",70年以上にわたり、マケドニアの重要な日付を守り続けてきた「マケドニア切手収集家協会」への支援... https://t.co/EnPRC2prHX,6,4,0
SPendarovski,1589949300188262405,2022-11-08 11:53:47,"Welcome to the new US Ambassador, Angela Price Aggeler.

We are ready for a comprehensive enhancement of the level… https://t.co/9KYkAKvBxy","アンジェラ・プライス・アゲラー新駐日米国大使を歓迎します。

私たちは、包括的なレベルアップのための準備... https://t.co/9KYkAKvBxy",11,2,0
SPendarovski,1589949293623812096,2022-11-08 11:53:46,"Добредојде за новата амбасадорка на САД, Анџела Прајс Агелер. 

Подготвени сме за сеопфатно кревање на нивото на од… https://t.co/Oll21akyRF","SADの新しいアンバサダー、アンジェラ・プライス・アゲラーを歓迎します。

セオファソの怒鳴り合いの準備はできているレベル... https://t.co/Oll21akyRF",27,5,0
SPendarovski,1589690543545933824,2022-11-07 18:45:35,"Индексот на УНДП нè соочува со реалноста.

Развојните стратешки документи ни ги даваат решенијата. 

Започнатите пр… https://t.co/fgwqF3seKk","UNDPの指標は現実に即していない。

策定された戦略文書は、私たちに解決策を与えてくれます。

取り組みについて... https://t.co/fgwqF3seKk",9,3,0
SPendarovski,1589626036253515776,2022-11-07 14:29:15,"Индексот на #УНДП нè соочува со реалноста. 

За да постигнеме повисоко ниво на човечки развој за сите македонски гр… https://t.co/rRf8MqliAH","UNDPの指標は現実と一致していない。

マケドニア人がより高いレベルの人間開発を達成するために、... https://t.co/rRf8MqliAH",18,7,0
jonasgahrstore,1590022129973874688,2022-11-08 16:43:11,Happy to see major announcements were made under the #GreenShippingChallenge @COP27 to reduce emissions in shipping… https://t.co/SEEqmxUOmZ,GreenShippingChallenge @COP27 の下で、海運における排出量削減のための主要な発表が行われたことを嬉しく思います... https://t.co/SEEqmxUOmZ,10,3,0
ArifAlvi,1589953645701128192,2022-11-08 12:11:03,"RT @PresOfPakistan: President Dr. Arif Alvi chaired a meeting on mental health, at Aiwan-e-Sadr. https://t.co/xjvEIxqggf",RT @PresOfPakistan:アリフ・アルヴィ大統領は、アイワン・エ・サドルで、メンタルヘルスに関する会議の議長を務めた。https://t.co/xjvEIxqggf。,0,25,0
ArifAlvi,1589953619860025344,2022-11-08 12:10:57,RT @PresOfPakistan: صدر مملکت ڈاکٹر عارف علوی کی زیرصدارت ذہنی و نفسیاتی صحت کے حوالے سے اجلاس۔ https://t.co/oiIk8BPMqT,RT @PresOfPakistan: صدر مملکت ڈاکٹر عارف علوی کی زیرصدارت ذہنی و نفسیاتی صحت کے حوال。ے سے اجلاس۔ https://t.co/oiIk8BPMqT,0,23,0
ArifAlvi,1589660594604417024,2022-11-07 16:46:34,"RT @PresOfPakistan: صدر مملکت نے حملہ آور کو پکڑنے والے ابتسام حسن سے بھی فون پر بات کی

صدر مملکت نے بہادری کا مظاہرہ کرنے پر ابتسام حسن ک…","RT @PresOfPakistan: صدر مملکت نے حملہ آور کوپکڑنے والے ابتسام حسن سے بھی فون پر بات کی

صدر مملکت نے بہادری کا مظاہرہ کرنے پر ابتسام حسن کرن...",0,162,0
ArifAlvi,1589660559129346048,2022-11-07 16:46:26,RT @PresOfPakistan: صدر مملکت ڈاکٹر عارف علوی کا سابق وزیر اعظم عمران خان پر وزیرِ آباد کنٹینر حملے میں شہید ہونے والے معظم شہزاد گوندل کے…,RT @PresOfPakistan: صدر مملکت ڈاکٹر عارف علوی کا سابق وزیر اعظم عمران خانپر وزیرِ آباد کنٹینر حملےمیں شہید ہونے والے معظم شہزاد گوندل کے...,0,192,0
ArifAlvi,1589660464413569024,2022-11-07 16:46:03,"RT @PresOfPakistan: صدر مملکت ڈاکٹر عارف علوی کی زیر صدارت ذہنی و نفسیاتی صحت کےحوالے سے اجلاس 

اجلاس میں قومی کمیشن برائے انسانی حقوق ، ع…","RT @PresOfPakistan: صدر مملکت ڈاکٹر عارف علوی کی زرصدارت ذہنی و نفسیاتی صحت کےحوال。ے سے اجلاس

اجلاس میں قومی کمیشن برائے انسانی حقوق ، ع...",0,54,0
CMShehbaz,1590013687951429632,2022-11-08 16:09:38,I urged the world to wake up to the defining challenge of climate change in terms of translating commitments into r… https://t.co/GXWLHJA1Cx,私は、公約を実行に移すという観点から、気候変動という決定的な課題に目を覚ますよう世界に促した... https://t.co/GXWLHJA1Cx,488,196,0
CMShehbaz,1590012843826417664,2022-11-08 16:06:17,"At High-Level Segment of #COP27, I presented flood devastation in Pakistan as an example of what climate change can… https://t.co/hoKVTOwKHY",COP27のハイレベル・セグメントで、私はパキスタンの洪水の惨状を、気候変動がもたらす例として紹介しました... https://t.co/hoKVTOwKHY,740,243,0
CMShehbaz,1589943722967707649,2022-11-08 11:31:37,آج پاکستان سمیت دنیا بھرمیں سکھ برادری بابا گرونانک دیو کا 553واں یومِ پیدائش منارہی ہے.بابا گرونانک کی زندگی اور ا… https://t.co/Zh6JJVK5Uw,آج پاکستان سمیت دنیا بھرمیں سکھ برادری بابا گروناک دیو کاں ومِپیدائش منارہی ہہہے.بابا گرونانک کی زندگی اور ا... https://t.co/Zh6JJVK5Uw。,2697,522,0
CMShehbaz,1589901631214452736,2022-11-08 08:44:22,"In my meeting with HRH Crown Prince Mohammed Bin Salman on the sidelines of #COP27, we built on our earlier discuss… https://t.co/rV8m1EUYf6",COP27の傍らで行われたムハンマド・ビン・サルマン皇太子との会談で、我々は以前の議論を基に、... https://t.co/rV8m1EUYf6,2243,555,0
CMShehbaz,1589842495013543937,2022-11-08 04:49:23,"In my interaction with world leaders on the sidelines of #COP27, I explained the challenges of the post-flood recon… https://t.co/B1zwYOf4zh",COP27の傍らで行われた世界のリーダーたちとの交流の中で、私は洪水後の復興に向けた課題を説明し... https://t.co/B1zwYOf4zh,3165,710,0
Surangeljr,1589769423598276608,2022-11-07 23:59:01,"RT @alineabboudTV: 🌍 @tagesthemen goes @COP27P !! 
Today LIVE from #egypt 🙋🏻‍♀️ wz Interviews &amp; reports. Here I spoke to #Palau President @…","RT @alineabboudTV: 🌍Tagesthemen goes @COP27P !!!!
Today LIVE from #egypt 🙋🏻♀️ wz Interviews &amp; reports.ここでは、#パラオ 大統領に話を聞きました@...",0,10,0
Surangeljr,1589715459129368576,2022-11-07 20:24:35,"RT @vanderbellen: President @Surangeljr's homeland, the island nation of Palau, is threatened by the climate crisis. The reports from Palau…",RT @vanderbellen:Surangeljr大統領の故郷である島国パラオは、気候危機の脅威にさらされています。パラオからの報告...,0,6,0
Surangeljr,1589372859717406721,2022-11-06 21:43:13,RT @AmyEPope: I’m thrilled to be continuing the conversation at #COP27. Pacific Island nations are facing the existential threat of climate…,RT @AmyEPope:COP27で会話を続けられることに感激しています。太平洋諸島の国々は、気候変動による存亡の危機に直面しています。,0,5,0
